     1        2:1        1:0      +  *0.747  0.253
 22736        1:0        1:0         *0.852  0.148
 22737        1:0        2:1      +   0.041 *0.959
 22738        1:0        1:0         *0.765  0.235
 22739        1:0        1:0         *0.808  0.192
 22740        1:0        1:0         *0.967  0.033
 22741        1:0        2:1      +   0.025 *0.975
 22742        1:0        1:0         *0.845  0.155
 22743        1:0        2:1      +   0.478 *0.522
 22744        1:0        1:0         *0.804  0.196
 22745        1:0        1:0         *0.854  0.146
 22746        1:0        2:1      +   0.323 *0.677
 22747        1:0        1:0         *0.936  0.064
 22748        1:0        2:1      +   0.026 *0.974
 22749        1:0        1:0         *0.97   0.03 
 22750        1:0        1:0         *0.93   0.07 
 22751        1:0        1:0         *0.889  0.111
 22752        1:0        1:0         *0.991  0.009
 22753        1:0        1:0         *0.782  0.218
 22754        1:0        1:0         *0.89   0.11 
 22755        1:0        1:0         *0.837  0.163
 22756        1:0        1:0         *0.946  0.054
 22757        1:0        1:0         *0.601  0.399
 22758        1:0        1:0         *0.695  0.305
 22759        1:0        2:1      +   0.487 *0.513
 22760        1:0        2:1      +   0     *1    
 22761        1:0        1:0         *0.966  0.034
 22762        1:0        1:0         *0.976  0.024
 22763        1:0        1:0         *0.936  0.064
 22764        1:0        2:1      +   0.054 *0.946
 22765        1:0        1:0         *0.594  0.406
 22766        1:0        1:0         *0.938  0.062
 22767        1:0        1:0         *0.975  0.025
 22768        1:0        1:0         *0.81   0.19 
 22769        1:0        2:1      +   0.44  *0.56 
 22770        1:0        1:0         *0.981  0.019
 22771        1:0        2:1      +   0.281 *0.719
 22772        1:0        1:0         *0.983  0.017
 22773        1:0        2:1      +   0.109 *0.891
 22774        1:0        2:1      +   0.029 *0.971
 22775        1:0        1:0         *0.818  0.182
 22776        1:0        1:0         *0.917  0.083
 22777        1:0        1:0         *0.983  0.017
 22778        1:0        1:0         *0.792  0.208
 22779        1:0        2:1      +   0.098 *0.902
 22780        1:0        1:0         *0.888  0.112
 22781        1:0        1:0         *0.961  0.039
 22782        1:0        1:0         *0.968  0.032
 22783        1:0        2:1      +   0.005 *0.995
 22784        1:0        2:1      +   0.024 *0.976
 22785        1:0        1:0         *0.656  0.344
 22786        1:0        1:0         *0.992  0.008
 22787        1:0        1:0         *0.626  0.374
 22788        1:0        1:0         *0.99   0.01 
 22789        1:0        2:1      +   0.191 *0.809
 22790        1:0        1:0         *0.579  0.421
 22791        1:0        1:0         *0.54   0.46 
 22792        1:0        1:0         *0.996  0.004
 22793        1:0        2:1      +   0.041 *0.959
 22794        1:0        1:0         *0.965  0.035
 22795        1:0        2:1      +   0.29  *0.71 
 22796        1:0        1:0         *0.766  0.234
 22797        1:0        1:0         *0.779  0.221
 22798        1:0        1:0         *0.977  0.023
 22799        1:0        1:0         *0.995  0.005
 22800        1:0        1:0         *0.533  0.467
 22801        1:0        1:0         *0.94   0.06 
 22802        1:0        1:0         *0.984  0.016
 22803        1:0        1:0         *0.718  0.282
 22804        1:0        2:1      +   0     *1    
 22805        1:0        1:0         *0.829  0.171
 22806        1:0        1:0         *0.976  0.024
 22807        1:0        2:1      +   0.398 *0.602
 22808        1:0        1:0         *0.986  0.014
 22809        1:0        2:1      +   0.405 *0.595
 22810        1:0        1:0         *0.939  0.061
 22811        1:0        1:0         *0.87   0.13 
 22812        1:0        1:0         *0.756  0.244
 22813        1:0        1:0         *0.839  0.161
 22814        1:0        1:0         *0.8    0.2  
 22815        1:0        1:0         *0.956  0.044
 22816        1:0        1:0         *0.995  0.005
 22817        1:0        1:0         *0.99   0.01 
 22818        1:0        1:0         *0.79   0.21 
 22819        1:0        1:0         *0.889  0.111
 22820        1:0        1:0         *0.911  0.089
 22821        1:0        2:1      +   0.122 *0.878
 22822        1:0        2:1      +   0     *1    
 22823        1:0        1:0         *0.721  0.279
 22824        1:0        1:0         *0.838  0.162
 22825        1:0        1:0         *0.919  0.081
 22826        1:0        2:1      +   0.137 *0.863
 22827        1:0        1:0         *0.54   0.46 
 22828        1:0        2:1      +   0.036 *0.964
 22829        1:0        1:0         *0.998  0.002
 22830        1:0        1:0         *0.954  0.046
 22831        1:0        1:0         *0.622  0.378
 22832        1:0        1:0         *0.932  0.068
 22833        1:0        1:0         *0.725  0.275
 22834        1:0        1:0         *0.586  0.414
 22835        1:0        1:0         *0.506  0.494
 22836        1:0        2:1      +   0.007 *0.993
 22837        1:0        2:1      +   0.076 *0.924
 22838        1:0        1:0         *0.893  0.107
 22839        1:0        1:0         *0.938  0.062
 22840        1:0        1:0         *0.897  0.103
 22841        1:0        1:0         *0.865  0.135
 22842        1:0        1:0         *0.983  0.017
 22843        1:0        1:0         *0.975  0.025
 22844        1:0        1:0         *0.984  0.016
 22845        1:0        1:0         *0.542  0.458
 22846        1:0        1:0         *0.71   0.29 
 22847        1:0        1:0         *0.902  0.098
 22848        1:0        1:0         *0.907  0.093
 22849        1:0        2:1      +   0.167 *0.833
 22850        1:0        1:0         *0.997  0.003
 22851        1:0        1:0         *0.687  0.313
 22852        1:0        2:1      +   0.328 *0.672
 22853        1:0        1:0         *0.574  0.426
 22854        1:0        2:1      +   0.337 *0.663
 22855        1:0        1:0         *0.848  0.152
 22856        1:0        1:0         *0.954  0.046
 22857        1:0        2:1      +   0.03  *0.97 
 22858        1:0        2:1      +   0.023 *0.977
 22859        1:0        1:0         *0.941  0.059
 22860        1:0        2:1      +   0.106 *0.894
 22861        1:0        1:0         *0.86   0.14 
 22862        1:0        1:0         *0.965  0.035
 22863        1:0        1:0         *0.687  0.313
 22864        1:0        1:0         *0.957  0.043
 22865        1:0        2:1      +   0.002 *0.998
 22866        1:0        1:0         *0.869  0.131
 22867        1:0        1:0         *0.927  0.073
 22868        1:0        1:0         *0.991  0.009
 22869        1:0        1:0         *0.629  0.371
 22870        1:0        1:0         *0.676  0.324
 22871        1:0        2:1      +   0.126 *0.874
 22872        1:0        1:0         *0.986  0.014
 22873        1:0        1:0         *0.965  0.035
 22874        1:0        2:1      +   0.122 *0.878
 22875        1:0        1:0         *0.97   0.03 
 22876        1:0        1:0         *0.938  0.062
 22877        1:0        1:0         *0.582  0.418
 22878        1:0        2:1      +   0.475 *0.525
 22879        1:0        2:1      +   0.114 *0.886
 22880        1:0        2:1      +   0.045 *0.955
 22881        1:0        1:0         *0.921  0.079
 22882        1:0        1:0         *0.989  0.011
 22883        1:0        2:1      +   0.188 *0.812
 22884        1:0        1:0         *0.982  0.018
 22885        1:0        1:0         *0.987  0.013
 22886        1:0        2:1      +   0     *1    
 22887        1:0        1:0         *0.529  0.471
 22888        1:0        2:1      +   0.119 *0.881
 22889        1:0        2:1      +   0.327 *0.673
 22890        1:0        2:1      +   0.047 *0.953
 22891        1:0        1:0         *0.92   0.08 
 22892        1:0        2:1      +   0.252 *0.748
 22893        1:0        1:0         *0.9    0.1  
 22894        1:0        1:0         *0.777  0.223
 22895        1:0        1:0         *0.869  0.131
 22896        1:0        1:0         *0.893  0.107
 22897        1:0        1:0         *0.983  0.017
 22898        1:0        1:0         *0.645  0.355
 22899        1:0        1:0         *0.989  0.011
 22900        1:0        1:0         *0.808  0.192
 22901        1:0        1:0         *0.996  0.004
 22902        1:0        1:0         *0.991  0.009
 22903        1:0        2:1      +   0.462 *0.538
 22904        1:0        1:0         *0.908  0.092
 22905        1:0        1:0         *0.726  0.274
 22906        1:0        2:1      +   0.495 *0.505
 22907        1:0        1:0         *0.849  0.151
 22908        1:0        1:0         *0.581  0.419
 22909        1:0        2:1      +   0.018 *0.982
 22910        1:0        1:0         *0.995  0.005
 22911        1:0        1:0         *0.968  0.032
 22912        1:0        1:0         *0.97   0.03 
 22913        1:0        1:0         *0.936  0.064
 22914        1:0        2:1      +   0.237 *0.763
 22915        1:0        1:0         *0.947  0.053
 22916        1:0        1:0         *0.935  0.065
 22917        1:0        2:1      +   0.048 *0.952
 22918        1:0        2:1      +   0.001 *0.999
 22919        1:0        1:0         *0.952  0.048
 22920        1:0        1:0         *0.612  0.388
 22921        1:0        1:0         *0.753  0.247
 22922        1:0        1:0         *0.902  0.098
 22923        1:0        1:0         *0.927  0.073
 22924        1:0        1:0         *0.98   0.02 
 22925        1:0        1:0         *0.941  0.059
 22926        1:0        1:0         *0.725  0.275
 22927        1:0        1:0         *0.975  0.025
 22928        1:0        1:0         *0.892  0.108
 22929        1:0        1:0         *0.989  0.011
 22930        1:0        1:0         *0.624  0.376
 22931        1:0        1:0         *0.811  0.189
 22932        1:0        2:1      +   0.001 *0.999
 22933        1:0        1:0         *0.712  0.288
 22934        1:0        1:0         *0.896  0.104
 22935        1:0        1:0         *0.958  0.042
 22936        1:0        1:0         *0.922  0.078
 22937        1:0        2:1      +   0.064 *0.936
 22938        1:0        2:1      +   0.025 *0.975
 22939        1:0        1:0         *0.893  0.107
 22940        1:0        2:1      +   0.255 *0.745
 22941        1:0        2:1      +   0.334 *0.666
 22942        1:0        2:1      +   0.238 *0.762
 22943        1:0        1:0         *0.813  0.187
 22944        1:0        1:0         *0.869  0.131
 22945        1:0        1:0         *0.973  0.027
 22946        1:0        1:0         *0.553  0.447
 22947        1:0        1:0         *0.956  0.044
 22948        1:0        1:0         *0.935  0.065
 22949        1:0        1:0         *0.884  0.116
 22950        1:0        1:0         *0.959  0.041
 22951        1:0        1:0         *0.979  0.021
 22952        1:0        2:1      +   0.018 *0.982
 22953        1:0        1:0         *0.928  0.072
 22954        1:0        2:1      +   0.005 *0.995
 22955        1:0        1:0         *0.942  0.058
 22956        1:0        2:1      +   0.155 *0.845
 22957        1:0        1:0         *0.985  0.015
 22958        1:0        1:0         *0.804  0.196
 22959        1:0        2:1      +   0.319 *0.681
 22960        1:0        2:1      +   0.121 *0.879
 22961        1:0        2:1      +   0.449 *0.551
 22962        1:0        1:0         *0.842  0.158
 22963        1:0        1:0         *0.791  0.209
 22964        1:0        2:1      +   0.305 *0.695
 22965        1:0        2:1      +   0.422 *0.578
 22966        1:0        1:0         *0.961  0.039
 22967        1:0        1:0         *0.765  0.235
 22968        1:0        1:0         *0.931  0.069
 22969        1:0        1:0         *0.975  0.025
